Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2004-03-04,BPCL,EQ,489.7,492.0,493.7,474.05,480.5,480.35,482.28,521575,25154535155000.0,,143058,0.2743
2004-03-05,BPCL,EQ,480.35,484.0,502.5,482.0,501.15,500.85,494.24,1191012,58864066590000.0,,367796,0.3088
2004-03-08,BPCL,EQ,500.85,505.9,519.0,498.0,505.0,503.1,511.03,2968824,151716445915000.0,,697524,0.2349
2004-03-09,BPCL,EQ,503.1,505.0,505.0,482.6,488.0,490.55,491.47,1227565,60330699590000.0,,271128,0.2209
2004-03-10,BPCL,EQ,490.55,490.0,500.0,478.95,483.3,487.2,492.62,1762339,86816392635000.0,,311936,0.177
2004-03-11,BPCL,EQ,487.2,483.0,485.0,461.8,462.0,465.8,473.35,1319703,62467513679999.99,,366395,0.2776
2004-03-12,BPCL,EQ,465.8,463.0,476.0,455.1,474.4,472.55,467.07,1548519,72327112140000.0,,260343,0.1681
2004-03-15,BPCL,EQ,472.55,478.95,482.95,457.25,460.0,461.45,467.82,1178044,55111562535000.0,,319984,0.2716
2004-03-16,BPCL,EQ,461.45,460.0,473.0,455.0,462.5,464.3,465.35,745908,34711197155000.0,,210336,0.282
2004-03-17,BPCL,EQ,464.3,466.9,468.5,456.0,459.3,463.4,462.52,793799,36715162990000.0,,240803,0.3034
2004-03-18,BPCL,EQ,463.4,463.4,463.4,443.0,445.0,445.95,449.83,863773,38855462165000.0,,241752,0.2799
2004-03-19,BPCL,EQ,445.95,448.5,451.3,440.4,443.8,444.25,445.14,873561,38886033120000.0,,306720,0.3511
2004-03-22,BPCL,EQ,444.25,445.0,446.8,435.05,436.1,436.85,439.17,454595,19964501580000.0,,121131,0.2665
2004-03-23,BPCL,EQ,436.85,431.0,454.0,431.0,448.0,447.0,442.15,607632,26866217545000.0,,172677,0.2842
2004-03-24,BPCL,EQ,447.0,448.0,448.0,433.1,438.0,437.0,440.74,666436,29372535775000.0,,265854,0.39890000000000003
2004-03-25,BPCL,EQ,437.0,440.0,444.0,432.6,440.15,437.35,438.08,1175679,51503768585000.0,,380996,0.3241
2004-03-26,BPCL,EQ,437.35,441.95,475.7,441.6,470.2,470.4,459.17,1295944,59505448640000.0,,551509,0.42560000000000003
2004-03-29,BPCL,EQ,470.4,472.0,479.9,467.6,472.15,473.5,473.44,315880,14954899055000.002,,84086,0.2662
2004-03-30,BPCL,EQ,473.5,475.3,491.7,474.25,475.55,478.25,483.85,818319,39594211875000.0,,215163,0.2629
2004-03-31,BPCL,EQ,478.25,476.0,483.9,472.0,478.3,479.25,478.69,896606,42919466575000.0,,296510,0.3307
2004-04-01,BPCL,EQ,479.25,482.0,495.0,481.2,492.9,491.05,489.02,741229,36247914250000.0,,183250,0.2472
2004-04-02,BPCL,EQ,491.05,495.0,500.0,484.55,493.0,493.75,493.4,1385665,68368633700000.0,,518254,0.374
2004-04-05,BPCL,EQ,493.75,495.0,504.3,489.9,493.3,491.95,497.39,1104091,54916745945000.01,,376518,0.341
2004-04-06,BPCL,EQ,491.95,494.85,496.8,480.1,488.6,484.75,486.5,579132,28174826780000.0,,140094,0.24190000000000003
2004-04-07,BPCL,EQ,484.75,489.9,497.9,483.3,495.0,493.55,489.15,729239,35670723895000.0,,288474,0.3956
2004-04-08,BPCL,EQ,493.55,495.0,500.25,492.0,500.0,497.15,497.39,863633,42956620025000.0,,381800,0.4421
2004-04-12,BPCL,EQ,497.15,504.0,504.4,485.0,486.0,488.95,496.26,500625,24843823810000.0,,147741,0.29510000000000003
2004-04-13,BPCL,EQ,488.95,490.0,502.0,477.3,501.15,500.15,492.14,701097,34503975614999.996,,274016,0.3908
2004-04-15,BPCL,EQ,500.15,501.0,501.0,491.1,493.2,493.85,497.4,703719,35002764860000.004,,293656,0.4173
2004-04-16,BPCL,EQ,493.85,495.0,496.45,485.0,489.0,489.2,491.33,535744,26322546900000.0,,240297,0.4485
2004-04-17,BPCL,EQ,489.2,490.0,498.65,488.5,496.95,495.0,493.29,180639,8910828165000.0,,76131,0.4215
2004-04-19,BPCL,EQ,495.0,498.4,498.4,486.3,493.85,492.85,491.87,900709,44302923980000.0,,527355,0.5855
2004-04-20,BPCL,EQ,492.85,493.0,498.5,488.0,497.0,496.5,496.03,690216,34237017610000.004,,350107,0.5072
2004-04-21,BPCL,EQ,496.5,495.0,508.5,495.0,508.0,504.25,503.63,1393005,70156073175000.0,,560101,0.4021
2004-04-22,BPCL,EQ,504.25,510.0,510.0,499.1,503.0,502.15,503.44,1310284,65965240560000.0,,505743,0.386
2004-04-23,BPCL,EQ,502.15,507.45,513.25,499.3,507.0,508.05,505.8,1806671,91381549100000.0,,734163,0.40640000000000004
2004-04-27,BPCL,EQ,508.05,499.0,499.0,464.1,469.3,471.9,471.74,1702635,80320374340000.0,,839994,0.4933
2004-04-28,BPCL,EQ,471.9,470.0,479.1,458.0,464.75,463.45,468.66,1023943,47987600895000.0,,305082,0.2979
2004-04-29,BPCL,EQ,463.45,468.0,475.5,459.2,470.3,471.45,466.14,1690561,78802996525000.0,,691255,0.40890000000000004
2004-04-30,BPCL,EQ,471.45,472.0,474.9,459.0,466.95,470.55,470.25,652543,30685769985000.004,,213434,0.3271
2004-05-03,BPCL,EQ,470.55,469.0,474.0,451.1,451.3,456.4,460.8,594179,27379547814999.996,,228531,0.3846
2004-05-04,BPCL,EQ,456.4,462.0,468.8,461.0,468.3,466.1,464.94,378526,17599365585000.0,,169975,0.449
2004-05-05,BPCL,EQ,466.1,470.0,470.0,459.0,463.9,463.8,463.89,634432,29430754845000.0,,263103,0.4147
2004-05-06,BPCL,EQ,463.8,470.0,477.95,460.05,462.25,462.4,465.1,1038939,48321405865000.0,,558353,0.5374
2004-05-07,BPCL,EQ,462.4,461.0,472.8,454.5,471.5,469.65,463.61,981808,45517954235000.0,,449541,0.4579
2004-05-10,BPCL,EQ,469.65,461.1,468.5,441.45,447.25,451.15,455.86,1060748,48354738205000.0,,510313,0.4811
2004-05-11,BPCL,EQ,451.15,448.0,500.0,407.15,413.3,418.9,421.38,1254230,52850997330000.0,,527004,0.4202
2004-05-12,BPCL,EQ,418.9,414.0,418.5,389.65,411.0,412.0,405.56,1723475,69897254404999.99,,354361,0.2056
2004-05-13,BPCL,EQ,412.0,335.0,418.85,335.0,407.0,409.75,395.73,3122095,123549894320000.0,,1049467,0.3361
2004-05-14,BPCL,EQ,409.75,405.0,405.0,331.0,358.0,356.65,365.98,1696233,62077934140000.0,,489455,0.2886
2004-05-17,BPCL,EQ,356.65,345.0,359.0,230.0,329.5,343.3,316.77,2231929,70700426005000.0,,1199436,0.5374
2004-05-18,BPCL,EQ,343.3,320.0,342.0,305.0,318.0,319.3,312.48,1575371,49227543505000.0,,588664,0.3737
2004-05-19,BPCL,EQ,319.3,322.0,344.5,322.0,335.5,337.15,337.62,1515099,51152541505000.0,,463738,0.3061
2004-05-20,BPCL,EQ,337.15,341.0,372.0,333.2,336.8,338.15,343.09,1474703,50595921815000.0,,696559,0.4723
2004-05-21,BPCL,EQ,338.15,336.0,344.8,320.0,342.9,342.3,332.08,891480,29603944839999.996,,250218,0.2807
2004-05-24,BPCL,EQ,342.3,336.1,344.0,333.0,342.0,340.9,340.17,523121,17795240455000.0,,100384,0.19190000000000002
2004-05-25,BPCL,EQ,340.9,341.8,341.8,322.0,326.15,327.65,330.17,664505,21939842750000.0,,252583,0.3801
2004-05-26,BPCL,EQ,327.65,332.0,346.75,328.25,339.0,339.65,340.1,1410779,47980325055000.0,,471830,0.3344
2004-05-27,BPCL,EQ,339.65,281.15,347.0,281.15,341.1,343.65,341.95,1111581,38010322685000.0,,532495,0.479
2004-05-28,BPCL,EQ,343.65,336.0,342.0,322.8,323.45,324.85,330.09,665754,21976070350000.0,,239430,0.35960000000000003
2004-05-31,BPCL,EQ,324.85,320.0,322.0,293.1,299.15,296.8,308.4,1131865,34906858320000.0,,523573,0.4626
2004-06-01,BPCL,EQ,296.8,300.0,329.0,298.0,321.5,323.25,320.51,1651345,52926472970000.0,,565201,0.3423
2004-06-02,BPCL,EQ,323.25,320.0,333.0,317.0,333.0,329.9,328.88,550591,18108091065000.0,,107759,0.1957
2004-06-03,BPCL,EQ,329.9,335.0,339.0,316.05,321.05,320.45,330.08,720239,23773954875000.0,,189990,0.2638
2004-06-04,BPCL,EQ,320.45,315.0,337.9,315.0,334.05,332.2,326.11,704389,22970778040000.0,,199341,0.28300000000000003
2004-06-07,BPCL,EQ,332.2,338.45,341.5,326.65,334.0,331.25,333.82,667484,22282066325000.0,,250319,0.375
2004-06-08,BPCL,EQ,331.25,339.0,340.0,332.4,337.0,336.75,335.69,482675,16203066185000.0,,169177,0.3505
2004-06-09,BPCL,EQ,336.75,340.05,349.5,339.1,347.25,345.65,346.22,949910,32888088314999.996,,404223,0.4255
2004-06-10,BPCL,EQ,345.65,347.0,368.8,347.0,359.0,360.4,361.0,1273522,45973926405000.0,,225811,0.1773
2004-06-11,BPCL,EQ,360.4,365.0,365.0,350.0,354.0,352.1,353.53,856313,30273559570000.0,,247234,0.2887
2004-06-14,BPCL,EQ,352.1,350.0,353.5,342.5,351.1,348.85,347.55,503751,17508038660000.0,,91429,0.1815
2004-06-15,BPCL,EQ,348.85,350.7,358.0,338.25,347.65,349.1,345.59,894455,30911750645000.0,,127339,0.1424
2004-06-16,BPCL,EQ,349.1,366.0,376.0,330.5,334.55,333.8,350.23,3294429,115381248130000.0,,773329,0.2347
2004-06-17,BPCL,EQ,333.8,335.1,349.0,335.0,346.8,345.05,341.12,1154414,39379257295000.0,,151081,0.1309
2004-06-18,BPCL,EQ,345.05,346.5,348.5,338.95,345.5,346.45,344.33,1015949,34982542830000.0,,169986,0.1673
2004-06-21,BPCL,EQ,346.45,341.5,356.5,341.5,354.0,353.75,352.64,1021895,36035764490000.0,,305029,0.29850000000000004
2004-06-22,BPCL,EQ,353.75,352.0,354.95,342.0,349.95,348.3,347.3,693083,24070649820000.0,,127007,0.1832
2004-06-23,BPCL,EQ,348.3,345.0,349.0,334.5,342.0,337.25,341.27,528635,18040639090000.0,,133057,0.25170000000000003
2004-06-24,BPCL,EQ,337.25,338.0,340.4,329.5,336.25,335.65,335.07,1035983,34712572089999.996,,360243,0.34770000000000006
2004-06-25,BPCL,EQ,335.65,338.0,344.8,330.0,338.35,340.2,336.03,977909,32861133320000.0,,287766,0.2943
2004-06-28,BPCL,EQ,340.2,341.0,348.9,340.85,344.0,344.35,344.81,444409,15323514880000.002,,96181,0.2164
2004-06-29,BPCL,EQ,344.35,345.1,360.75,345.1,355.85,357.95,356.04,995886,35457650835000.0,,326342,0.32770000000000005
2004-06-30,BPCL,EQ,357.95,357.0,365.0,353.1,354.05,355.4,360.49,520463,18762348800000.0,,126706,0.2434
2004-07-01,BPCL,EQ,355.4,355.0,364.0,350.2,361.7,361.2,358.23,513650,18400625555000.0,,129099,0.25129999999999997
2004-07-02,BPCL,EQ,361.2,355.0,361.9,345.0,352.55,353.75,354.51,424514,15049372435000.0,,61259,0.1443
2004-07-05,BPCL,EQ,353.75,353.0,355.95,344.0,344.0,346.05,348.79,253540,8843313605000.0,,47066,0.1856
2004-07-06,BPCL,EQ,346.05,342.1,354.95,340.0,348.7,351.45,345.69,576695,19935960375000.0,,133654,0.2318
2004-07-07,BPCL,EQ,351.45,349.0,358.85,345.2,356.05,355.0,353.86,710742,25150130840000.0,,157003,0.2209
2004-07-08,BPCL,EQ,355.0,356.0,365.0,325.1,326.0,330.65,349.94,885730,30994831964999.996,,276309,0.312
2004-07-09,BPCL,EQ,330.65,330.0,330.0,317.0,323.9,324.8,323.61,951239,30783190885000.004,,458311,0.4818
2004-07-12,BPCL,EQ,324.8,320.0,328.0,320.0,324.7,324.95,325.01,724121,23534479515000.0,,453527,0.6263000000000001
2004-07-13,BPCL,EQ,324.95,329.0,329.0,305.3,309.45,309.65,313.26,1649553,51674679575000.0,,1043527,0.6325999999999999
2004-07-14,BPCL,EQ,309.65,312.0,314.9,305.25,306.95,307.9,309.18,742045,22942686895000.0,,323588,0.4361
2004-07-15,BPCL,EQ,307.9,308.5,316.0,306.1,314.45,314.3,313.25,589472,18464955150000.0,,200308,0.3398
2004-07-16,BPCL,EQ,314.3,317.0,320.1,312.4,316.95,317.8,316.87,502737,15930298990000.0,,107067,0.21300000000000002
2004-07-19,BPCL,EQ,317.8,322.0,322.85,317.0,317.0,319.0,320.29,339709,10880621430000.0,,139224,0.4098
2004-07-20,BPCL,EQ,319.0,316.0,324.5,311.3,321.45,322.3,319.46,721881,23061301405000.0,,283169,0.3923
2004-07-21,BPCL,EQ,322.3,324.95,344.9,324.95,343.0,337.55,332.61,1266003,42107963155000.0,,659744,0.5211
2004-07-22,BPCL,EQ,337.55,340.0,342.0,331.1,335.05,335.9,334.46,842965,28193463325000.0,,304173,0.3608
2004-07-23,BPCL,EQ,335.9,331.0,338.0,326.2,330.5,330.1,332.0,374180,12422699410000.0,,117614,0.3143
2004-07-26,BPCL,EQ,330.1,331.0,352.9,329.0,348.9,346.65,345.24,1080992,37320577600000.0,,401973,0.3719
2004-07-27,BPCL,EQ,346.65,375.0,375.0,342.0,349.5,348.55,346.13,836759,28963031605000.0,,330180,0.3946
2004-07-28,BPCL,EQ,348.55,275.7,339.9,275.7,336.75,336.6,334.23,549487,18365357335000.0,,185364,0.3373
2004-07-29,BPCL,EQ,336.6,331.1,356.35,328.5,349.5,352.75,344.34,1300953,44797338910000.0,,670883,0.5157
2004-07-30,BPCL,EQ,352.75,353.95,353.95,342.0,344.45,346.6,345.66,716400,24763304170000.0,,200689,0.2801
2004-08-02,BPCL,EQ,346.6,336.0,349.45,324.0,347.15,348.0,346.11,785116,27173609970000.0,,154411,0.1967
2004-08-03,BPCL,EQ,348.0,347.5,356.0,345.5,350.9,351.45,352.21,1087926,38317940215000.0,,476606,0.43810000000000004
2004-08-04,BPCL,EQ,351.45,352.0,352.5,346.6,349.5,349.6,350.24,371609,13015302915000.0,,135226,0.3639
2004-08-05,BPCL,EQ,349.6,350.5,354.0,343.3,344.3,346.7,347.04,431602,14978522135000.0,,194697,0.4511
2004-08-06,BPCL,EQ,346.7,347.8,347.8,340.2,345.9,345.05,344.43,310760,10703356305000.0,,92736,0.2984
2004-08-09,BPCL,EQ,345.05,330.1,345.95,330.1,345.1,345.15,341.25,295658,10089422575000.0,,84485,0.2858
2004-08-10,BPCL,EQ,345.15,345.0,348.6,340.2,344.5,346.4,345.05,493064,17013045350000.0,,154575,0.3135
2004-08-11,BPCL,EQ,346.4,348.0,349.9,330.6,334.0,333.95,340.38,537093,18281571475000.0,,125774,0.23420000000000002
2004-08-12,BPCL,EQ,333.95,340.0,340.0,324.25,327.7,327.95,329.78,689715,22745324900000.0,,284329,0.4122
2004-08-13,BPCL,EQ,327.95,328.0,330.0,321.15,322.0,322.4,325.16,534778,17388980465000.0,,178167,0.3332
2004-08-16,BPCL,EQ,322.4,320.8,324.0,311.0,317.0,316.55,314.95,874666,27547231645000.0,,458728,0.5245000000000001
2004-08-17,BPCL,EQ,316.55,328.6,328.6,318.0,318.0,318.45,321.36,799669,25698260090000.0,,378384,0.4732
2004-08-18,BPCL,EQ,318.45,323.0,328.5,316.5,322.0,325.5,323.16,649881,21001511075000.0,,164165,0.25260000000000005
2004-08-19,BPCL,EQ,325.5,328.8,344.5,325.9,342.15,343.25,336.7,1179704,39720851905000.0,,454825,0.38549999999999995
2004-08-20,BPCL,EQ,343.25,338.0,348.0,330.1,340.0,340.65,337.36,522114,17614262995000.0,,100018,0.1916
2004-08-23,BPCL,EQ,340.65,341.0,342.9,336.2,339.8,338.85,339.78,360757,12257741000000.0,,96803,0.2683
2004-08-24,BPCL,EQ,338.85,340.0,345.0,339.15,341.1,342.8,342.97,292138,10019352120000.0,,79157,0.271
2004-08-25,BPCL,EQ,342.8,330.1,349.9,330.1,341.35,341.7,343.41,156628,5378729075000.0,,44051,0.2812
2004-08-26,BPCL,EQ,341.7,343.0,357.7,343.0,353.1,355.45,353.62,908462,32124644764999.996,,389180,0.42840000000000006
2004-08-27,BPCL,EQ,355.45,357.0,362.4,355.0,355.0,356.4,358.61,419383,15039667750000.0,,115619,0.2757
2005-01-10,BPCL,EQ,457.2,458.0,462.9,444.55,445.3,445.9,449.64,185152,8325265265000.001,,90430,0.48840000000000006
2005-01-11,BPCL,EQ,445.9,464.0,464.0,434.15,436.2,436.4,439.59,354786,15596120525000.0,,208012,0.5863
2005-01-12,BPCL,EQ,436.4,440.0,440.0,423.0,425.4,427.1,428.62,357662,15329997990000.0,,181678,0.508
2005-01-13,BPCL,EQ,427.1,428.1,431.5,418.6,420.0,419.95,421.66,365084,15394108219999.998,,191541,0.5246000000000001
2005-01-14,BPCL,EQ,419.95,418.0,418.0,402.3,406.7,404.5,409.69,619448,25378092225000.0,,410941,0.6634000000000001
2005-01-17,BPCL,EQ,404.5,410.0,415.8,404.45,410.3,410.7,409.12,1336529,54679586220000.01,,495753,0.37090000000000006
2005-01-18,BPCL,EQ,410.7,413.0,430.0,413.0,419.1,419.85,423.87,1665204,70582245010000.0,,867687,0.5211
2005-01-19,BPCL,EQ,419.85,404.0,419.9,398.0,400.0,401.05,407.44,368398,15009976019999.998,,160484,0.43560000000000004
2005-01-20,BPCL,EQ,401.05,403.0,408.8,392.1,392.3,395.25,400.15,626450,25067277195000.0,,369405,0.5897
2005-01-24,BPCL,EQ,395.25,397.0,397.0,384.0,387.5,386.8,390.01,320687,12507134050000.0,,142446,0.44420000000000004
2005-01-25,BPCL,EQ,386.8,384.0,392.9,383.0,388.15,389.5,389.35,599024,23323198515000.0,,343119,0.5728
2005-01-27,BPCL,EQ,389.5,395.0,397.0,386.2,393.0,393.3,392.41,1497754,58773846925000.0,,1003663,0.6701
2005-01-28,BPCL,EQ,393.3,396.0,424.9,395.0,415.5,413.95,406.88,914893,37224893285000.0,,518031,0.5662
2005-01-31,BPCL,EQ,413.95,419.8,428.8,415.5,427.05,424.85,421.5,501808,21151365515000.0,,195294,0.38920000000000005
2005-02-01,BPCL,EQ,424.85,427.0,432.95,414.5,429.0,429.25,424.13,593404,25168178295000.0,,273418,0.4608
2005-02-02,BPCL,EQ,429.25,430.0,439.9,425.0,439.0,436.85,434.38,610900,26536173260000.0,,295527,0.48380000000000006
2005-02-03,BPCL,EQ,436.85,437.0,453.95,436.0,453.95,450.25,447.39,824205,36874440730000.0,,392471,0.47619999999999996
2005-02-04,BPCL,EQ,450.25,453.0,459.0,448.55,453.1,455.75,452.83,659110,29846508035000.004,,243311,0.36920000000000003
2005-02-07,BPCL,EQ,455.75,456.0,459.8,439.7,441.4,442.65,449.38,426808,19179966220000.0,,194704,0.4562
2005-02-08,BPCL,EQ,442.65,445.5,448.9,435.5,442.0,441.4,442.72,898932,39797747910000.0,,438480,0.4878
2005-02-09,BPCL,EQ,441.4,442.05,454.7,442.05,453.15,452.1,448.08,826936,37053260105000.0,,339433,0.4105
2005-02-10,BPCL,EQ,452.1,455.0,456.95,444.5,449.55,450.5,451.87,590255,26671653955000.0,,268982,0.4557
2005-02-11,BPCL,EQ,450.5,449.0,454.9,448.5,452.0,452.1,451.26,321510,14508424300000.0,,142730,0.4439
2005-02-14,BPCL,EQ,452.1,458.0,458.0,448.2,448.3,450.3,452.77,168759,7640840050000.0,,81922,0.4854
2005-02-15,BPCL,EQ,450.3,452.9,452.9,442.0,443.0,443.95,445.21,344941,15357027860000.0,,173957,0.5043
2005-02-16,BPCL,EQ,443.95,445.0,455.95,445.0,447.0,447.75,450.81,597574,26939355345000.0,,321803,0.5385
2005-02-17,BPCL,EQ,447.75,440.25,446.8,436.25,443.0,441.7,440.53,420729,18534304870000.0,,200108,0.4756
2005-02-18,BPCL,EQ,441.7,441.05,445.9,429.1,433.45,431.4,437.71,480422,21028749215000.0,,267696,0.5572
2005-02-21,BPCL,EQ,431.4,434.0,434.9,426.2,427.05,428.05,430.87,510143,21980779735000.0,,285909,0.5604
2005-02-22,BPCL,EQ,428.05,424.0,427.0,417.7,424.9,423.5,422.12,833476,35183063970000.0,,506159,0.6073
2005-02-23,BPCL,EQ,423.5,419.8,424.0,415.05,419.0,419.65,418.9,661106,27693525964999.996,,420231,0.6356
2005-02-24,BPCL,EQ,419.65,421.8,423.95,413.0,417.15,415.25,418.48,1352403,56595973750000.0,,685103,0.5065999999999999
2005-02-25,BPCL,EQ,415.25,410.0,420.25,410.0,411.55,413.4,415.44,659469,27396854775000.0,,316750,0.4803
2005-02-28,BPCL,EQ,413.4,413.0,451.0,413.0,426.8,428.2,431.66,1567070,67643518825000.0,,790337,0.5043
2005-03-01,BPCL,EQ,428.2,435.0,435.0,397.1,408.25,408.2,408.89,1734224,70909938135000.0,,857068,0.49420000000000003
2005-03-02,BPCL,EQ,408.2,409.0,411.9,404.25,404.95,405.95,407.32,782345,31866173305000.0,,333352,0.4261
2005-03-03,BPCL,EQ,405.95,405.0,411.0,400.25,410.15,409.75,408.05,809879,33047395395000.0,,332389,0.4104
2005-03-04,BPCL,EQ,409.75,409.75,411.9,406.05,408.0,407.9,408.42,412276,16838013525000.0,,203043,0.4925
2005-03-07,BPCL,EQ,407.9,409.0,409.9,404.25,405.35,406.3,406.11,490709,19928182345000.0,,298295,0.6079
2005-03-08,BPCL,EQ,406.3,406.3,413.9,403.15,412.5,411.8,407.47,736469,30008591675000.0,,424907,0.5770000000000001
2005-03-09,BPCL,EQ,411.8,410.0,414.4,401.0,401.2,402.7,406.99,705986,28732774000000.0,,402849,0.5706
2005-03-10,BPCL,EQ,402.7,402.0,406.9,401.1,405.0,402.85,403.57,452802,18273609265000.0,,261393,0.5773
2005-03-11,BPCL,EQ,402.85,407.1,409.9,398.65,400.6,399.85,404.12,535899,21656646530000.0,,270083,0.504
2005-03-14,BPCL,EQ,399.85,400.0,401.9,390.0,393.0,393.9,395.93,310605,12297788245000.0,,169603,0.546
2005-03-15,BPCL,EQ,393.9,415.0,415.0,387.1,389.0,389.05,391.02,572211,22374584110000.0,,319758,0.5588000000000001
2005-03-16,BPCL,EQ,389.05,390.0,398.8,387.1,393.55,393.0,391.87,671320,26307166865000.0,,249892,0.3722
2005-03-17,BPCL,EQ,393.0,387.8,391.9,384.3,386.0,386.7,387.07,568405,22001351420000.0,,359578,0.6325999999999999
2005-03-18,BPCL,EQ,386.7,387.0,388.0,378.0,384.5,383.8,383.92,486007,18658782905000.0,,237871,0.4894
2005-03-21,BPCL,EQ,383.8,392.0,395.0,385.15,386.5,387.05,388.71,283124,11005336585000.0,,87673,0.3097
2005-03-22,BPCL,EQ,387.05,388.0,388.85,378.3,378.3,380.15,381.27,357788,13641321294999.998,,159421,0.44560000000000005
2005-03-23,BPCL,EQ,380.15,380.95,384.0,370.2,371.35,372.9,376.62,699033,26326991850000.0,,404268,0.5783
2005-03-24,BPCL,EQ,372.9,371.0,380.9,369.5,375.8,373.05,374.22,747542,27974413670000.0,,346375,0.46340000000000003
2005-03-28,BPCL,EQ,373.05,377.0,378.0,359.1,360.0,365.3,369.66,356959,13195342970000.0,,235256,0.6591
2005-03-29,BPCL,EQ,365.3,365.0,365.0,349.0,350.5,352.9,356.22,747453,26625965175000.0,,441693,0.5909000000000001
2005-03-30,BPCL,EQ,352.9,354.9,355.0,340.0,349.0,351.25,351.06,444410,15601327115000.0,,247787,0.5576
2005-03-31,BPCL,EQ,351.25,355.0,358.0,349.0,352.0,353.5,353.67,1468565,51938843960000.0,,770921,0.5249
2005-04-01,BPCL,EQ,353.5,354.4,372.4,347.0,366.3,368.05,363.92,696144,25334254075000.0,,371548,0.5337
2005-04-04,BPCL,EQ,368.05,365.0,365.0,352.5,359.0,359.2,358.08,413646,14811969465000.0,,257291,0.622
2005-04-05,BPCL,EQ,359.2,359.2,366.8,353.3,363.0,363.0,359.78,496367,17858265930000.0,,334025,0.6729
2005-04-06,BPCL,EQ,363.0,366.8,370.95,362.0,367.0,365.85,367.93,827481,30445518785000.004,,434637,0.5253
2005-04-07,BPCL,EQ,365.85,367.1,372.1,364.55,367.95,366.35,368.9,634982,23424184655000.0,,432020,0.6804000000000001
2005-04-08,BPCL,EQ,366.35,367.1,374.0,362.8,363.55,364.2,367.29,586281,21533563490000.0,,288759,0.4925
2005-04-11,BPCL,EQ,364.2,365.0,367.4,360.0,361.4,361.1,363.02,485339,17618778400000.0,,317623,0.6544
2005-04-12,BPCL,EQ,361.1,361.1,369.7,355.0,366.9,365.1,360.71,417298,15052189700000.0,,259716,0.6224000000000001
2005-04-13,BPCL,EQ,365.1,367.6,371.9,363.5,365.95,366.1,366.03,432506,15831064725000.0,,190721,0.441
2005-04-15,BPCL,EQ,366.1,364.0,366.0,358.0,365.7,363.6,362.01,485591,17579113615000.0,,340339,0.7009000000000001
2005-04-18,BPCL,EQ,363.6,356.1,378.8,356.1,376.0,374.3,370.71,824018,30546874330000.0,,501623,0.6088
2005-04-19,BPCL,EQ,374.3,374.3,381.75,365.05,370.7,367.8,372.51,263196,9804370620000.0,,79421,0.3018
2005-04-20,BPCL,EQ,367.8,374.0,374.0,362.5,367.95,367.35,366.62,181768,6663956280000.0,,77971,0.429
2005-04-21,BPCL,EQ,367.35,362.0,370.8,362.0,370.0,369.05,364.81,216004,7879991300000.0,,127678,0.5911
2005-04-22,BPCL,EQ,369.05,370.0,373.0,362.2,364.35,363.95,366.64,331309,12147194805000.0,,172874,0.5218
2005-04-25,BPCL,EQ,363.95,368.95,368.95,358.7,363.0,362.7,361.94,204884,7415657195000.0,,109443,0.5342
2005-04-26,BPCL,EQ,362.7,363.0,366.9,360.1,362.0,361.8,362.24,135467,4907180970000.0,,74667,0.5512
2005-04-27,BPCL,EQ,361.8,352.0,361.5,352.0,356.0,356.8,357.49,178715,6388885605000.0,,87442,0.4893
2005-04-28,BPCL,EQ,356.8,356.8,358.85,350.25,354.1,354.4,353.91,481967,17057355815000.0,,300920,0.6244
2005-04-29,BPCL,EQ,354.4,354.0,356.9,344.6,348.5,346.65,349.21,299777,10468508740000.0,,150874,0.5033
2005-05-02,BPCL,EQ,346.65,352.1,365.0,351.0,363.05,364.05,359.17,246307,8846656590000.0,,94696,0.38450000000000006
2005-05-03,BPCL,EQ,364.05,363.9,363.9,356.25,358.0,359.75,358.61,224337,8044954645000.0,,120658,0.5378000000000001
2005-05-04,BPCL,EQ,359.75,362.75,368.0,361.05,363.6,364.6,364.68,160094,5838376875000.0,,83292,0.5203
2005-05-05,BPCL,EQ,364.6,364.0,367.55,363.1,364.5,365.3,366.25,168386,6167196030000.0,,112810,0.6698999999999999
2005-05-06,BPCL,EQ,365.3,365.0,380.0,363.15,377.15,378.35,372.89,669204,24954107425000.0,,408817,0.6109
2005-05-09,BPCL,EQ,378.35,379.9,379.9,370.0,370.15,371.75,372.85,282421,10530148750000.0,,166637,0.59
2005-05-10,BPCL,EQ,371.75,371.5,374.8,361.0,363.7,363.1,363.54,417660,15183715065000.0,,258172,0.6181
2005-05-11,BPCL,EQ,363.1,361.0,366.5,357.95,362.8,363.1,362.13,419561,15193721655000.002,,214138,0.5104
2005-05-12,BPCL,EQ,363.1,365.1,375.8,365.1,374.0,373.55,371.94,503860,18740527555000.0,,292775,0.5811000000000001
2005-05-13,BPCL,EQ,373.55,373.55,378.4,369.9,371.5,372.4,374.09,263543,9858833445000.0,,101358,0.3846
2005-05-16,BPCL,EQ,372.4,375.0,377.75,369.0,376.5,375.9,374.75,286355,10731121090000.0,,154178,0.5384000000000001
2005-05-17,BPCL,EQ,375.9,375.9,378.9,370.0,374.0,376.15,374.78,449789,16856992700000.0,,299022,0.6648000000000001
2005-05-18,BPCL,EQ,376.15,375.0,377.9,368.0,375.45,374.4,373.11,378776,14132481275000.0,,262989,0.6943
